monthly,country_name,Approval_Smoothed,Approval_Not_Smoothed,app_marginals_obs,Disapproval_Smoothed,Disapproval_Not_Smoothed,neg_marginals_obs,Country,ccodecow,wb_code
1994m9,France_Exec,43.845901,42.544708,1,48.292122,48.536331,0,France_Exec,220,FRA
1974m1,France_Exec,43.333241,42.941158,1,,,,France_Exec,220,FRA
1967m8,France_Exec,43.279518,42.941158,1,,,,France_Exec,220,FRA
1993m9,France_Exec,43.586441,43.334961,1,44.71701,44.670181,0,France_Exec,220,FRA
1968m4,France_Exec,46.698818,47.273762,1,,,,France_Exec,220,FRA
2004m1,France_Exec,41.149929,41.98098,2,52.248161,52.329971,2,France_Exec,220,FRA
2018m8,France_Exec,33.428879,32.962059,5,61.364311,62.21365,5,France_Exec,220,FRA
1978m3,France_Exec,44.337238,44.516651,1,,,,France_Exec,220,FRA
2014m9,France_Exec,26.63839,26.84779,3,68.241287,68.872002,3,France_Exec,220,FRA
2009m4,France_Exec,39.240082,39.938351,3,51.570679,50.83617,3,France_Exec,220,FRA
1977m7,France_Exec,39.115211,39.79018,1,,,,France_Exec,220,FRA
1977m11,France_Exec,40.262169,40.184052,1,,,,France_Exec,220,FRA
1982m11,France_Exec,36.04052,35.85146,1,,,,France_Exec,220,FRA
1969m8,France_Exec,44.026051,44.12278,1,,,,France_Exec,220,FRA
1968m2,France_Exec,43.264351,43.33503,1,,,,France_Exec,220,FRA
2003m2,France_Exec,49.060051,48.474571,2,43.020061,43.557251,2,France_Exec,220,FRA
1963m10,France_Exec,37.613098,38.214691,1,,,,France_Exec,220,FRA
1992m7,France_Exec,27.48847,27.18626,1,,,,France_Exec,220,FRA
1998m10,France_Exec,49.933731,48.956589,2,38.971699,39.816341,2,France_Exec,220,FRA
1999m4,France_Exec,51.629219,52.858372,2,38.812141,38.794079,2,France_Exec,220,FRA
1990m2,France_Exec,37.89679,38.214691,1,,,,France_Exec,220,FRA
2006m5,France_Exec,27.755039,27.942921,3,64.589363,64.706711,3,France_Exec,220,FRA
1988m12,France_Exec,37.5798,37.03307,1,,,,France_Exec,220,FRA
2014m2,France_Exec,24.139311,24.30245,3,70.153542,70.260033,3,France_Exec,220,FRA
2015m6,France_Exec,30.528339,30.553909,4,66.220528,66.797028,4,France_Exec,220,FRA
1987m9,France_Exec,42.315182,43.33503,1,,,,France_Exec,220,FRA
2009m7,France_Exec,42.455261,43.033508,2,52.761028,52.940048,2,France_Exec,220,FRA
2006m3,France_Exec,35.435928,35.13002,3,58.410759,59.222881,3,France_Exec,220,FRA
1973m11,France_Exec,44.734711,44.12278,1,,,,France_Exec,220,FRA
1994m10,France_Exec,43.417992,43.332432,1,48.293949,48.536331,0,France_Exec,220,FRA
1985m10,France_Exec,32.83765,33.094349,1,,,,France_Exec,220,FRA
1969m12,France_Exec,42.887871,42.941158,1,,,,France_Exec,220,FRA
2012m11,France_Exec,38.377129,37.61821,3,55.620911,56.254719,3,France_Exec,220,FRA
2017m9,France_Exec,40.740002,40.764351,7,51.690849,51.915852,7,France_Exec,220,FRA
1988m9,France_Exec,42.322102,42.941158,1,,,,France_Exec,220,FRA
1965m1,France_Exec,50.725262,51.606361,1,,,,France_Exec,220,FRA
1982m5,France_Exec,44.67321,44.516651,1,,,,France_Exec,220,FRA
2006m1,France_Exec,39.311481,39.775009,3,53.655842,52.827888,3,France_Exec,220,FRA
1969m1,France_Exec,41.875771,41.365669,1,,,,France_Exec,220,FRA
1981m2,France_Exec,28.68951,28.761749,1,,,,France_Exec,220,FRA
1998m4,France_Exec,42.46006,42.047588,2,44.648048,45.10281,2,France_Exec,220,FRA
2010m11,France_Exec,36.250259,36.128399,3,58.257679,57.54179,3,France_Exec,220,FRA
1989m3,France_Exec,38.645882,38.608559,1,,,,France_Exec,220,FRA
1972m1,France_Exec,49.861931,48.849251,1,,,,France_Exec,220,FRA
1990m9,France_Exec,36.30777,37.03307,1,,,,France_Exec,220,FRA
2016m4,France_Exec,23.746111,23.800949,5,72.794891,72.918297,5,France_Exec,220,FRA
1976m3,France_Exec,41.026859,40.57793,1,,,,France_Exec,220,FRA
2019m12,France_Exec,32.14888,32.189838,7,62.146809,62.19902,7,France_Exec,220,FRA
1971m12,France_Exec,53.131519,52.787979,1,,,,France_Exec,220,FRA
1984m1,France_Exec,28.567089,28.36788,1,,,,France_Exec,220,FRA
1997m6,France_Exec,35.119389,36.36377,2,54.010288,53.720638,2,France_Exec,220,FRA
1990m3,France_Exec,38.342281,38.608559,1,,,,France_Exec,220,FRA
1985m12,France_Exec,30.40844,30.73111,1,,,,France_Exec,220,FRA
1971m7,France_Exec,50.486031,50.030869,1,,,,France_Exec,220,FRA
2016m10,France_Exec,22.200159,22.773661,5,73.545479,73.34848,5,France_Exec,220,FRA
1982m1,France_Exec,43.169891,44.12278,1,,,,France_Exec,220,FRA
1989m6,France_Exec,40.537201,40.57793,1,,,,France_Exec,220,FRA
1982m12,France_Exec,32.614849,31.912729,1,,,,France_Exec,220,FRA
1990m4,France_Exec,35.627602,35.063709,1,,,,France_Exec,220,FRA
1990m5,France_Exec,32.52354,31.912729,1,,,,France_Exec,220,FRA
1994m8,France_Exec,48.592339,49.240318,1,48.280251,48.536331,0,France_Exec,220,FRA
1966m2,France_Exec,44.81221,44.516651,1,,,,France_Exec,220,FRA
2012m12,France_Exec,35.347019,34.711609,3,59.70705,60.759048,3,France_Exec,220,FRA
1965m5,France_Exec,50.258598,50.030869,1,,,,France_Exec,220,FRA
1963m4,France_Exec,41.938019,43.728909,1,,,,France_Exec,220,FRA
2016m11,France_Exec,22.89467,23.54645,5,72.932587,72.541122,5,France_Exec,220,FRA
2002m5,France_Exec,44.95277,46.545158,2,42.13818,39.957142,2,France_Exec,220,FRA
1970m1,France_Exec,43.830631,44.12278,1,,,,France_Exec,220,FRA
1986m7,France_Exec,45.782909,46.486012,1,,,,France_Exec,220,FRA
2005m6,France_Exec,31.50857,31.987579,2,56.70919,55.51902,2,France_Exec,220,FRA
1962m3,France_Exec,56.774139,57.120571,1,,,,France_Exec,220,FRA
1969m10,France_Exec,44.16605,44.12278,1,,,,France_Exec,220,FRA
1961m10,France_Exec,47.786999,46.87989,1,,,,France_Exec,220,FRA
1994m1,France_Exec,42.906921,42.914021,2,47.275581,44.267811,1,France_Exec,220,FRA
1993m10,France_Exec,42.422729,42.153339,1,44.440102,44.670181,0,France_Exec,220,FRA
1988m10,France_Exec,41.51519,41.365669,1,,,,France_Exec,220,FRA
1981m9,France_Exec,43.19474,42.941158,1,,,,France_Exec,220,FRA
2007m1,France_Exec,35.240879,35.519539,2,58.297031,58.423248,2,France_Exec,220,FRA
2004m6,France_Exec,39.150982,39.6348,2,54.504662,54.256069,2,France_Exec,220,FRA
1995m4,France_Exec,39.893929,39.787689,1,52.32188,52.34631,1,France_Exec,220,FRA
1992m12,France_Exec,27.245199,27.18626,1,,,,France_Exec,220,FRA
1987m8,France_Exec,38.885529,38.608559,1,,,,France_Exec,220,FRA
2010m10,France_Exec,37.299,37.351189,3,61.49477,62.687939,3,France_Exec,220,FRA
1962m6,France_Exec,43.593361,40.184052,1,,,,France_Exec,220,FRA
2012m5,France_Exec,48.790791,51.494808,2,43.247391,40.391079,2,France_Exec,220,FRA
1964m10,France_Exec,46.55674,46.87989,1,,,,France_Exec,220,FRA
1989m1,France_Exec,39.211189,39.79018,1,,,,France_Exec,220,FRA
1976m7,France_Exec,42.401489,42.547291,1,,,,France_Exec,220,FRA
1962m8,France_Exec,49.32225,49.243118,1,,,,France_Exec,220,FRA
2019m3,France_Exec,30.29421,30.70768,7,64.550797,64.561508,7,France_Exec,220,FRA
1996m3,France_Exec,29.85918,30.132629,3,58.943771,59.255531,3,France_Exec,220,FRA
1999m5,France_Exec,53.151299,53.414822,2,38.064919,38.292809,2,France_Exec,220,FRA
2007m11,France_Exec,46.371841,45.765072,3,46.660851,47.587261,3,France_Exec,220,FRA
2005m3,France_Exec,35.140259,34.936562,3,55.182758,55.885971,3,France_Exec,220,FRA
2006m8,France_Exec,31.71397,32.428162,2,60.898258,60.484779,2,France_Exec,220,FRA
1968m3,France_Exec,44.539612,44.910519,1,,,,France_Exec,220,FRA
1980m4,France_Exec,33.997871,33.882092,1,,,,France_Exec,220,FRA
1963m11,France_Exec,42.968899,44.516651,1,,,,France_Exec,220,FRA
1974m10,France_Exec,40.726528,40.971802,1,,,,France_Exec,220,FRA
1959m6,France_Exec,40.887539,41.365669,1,,,,France_Exec,220,FRA
2014m1,France_Exec,25.1269,25.70632,3,69.17646,68.967903,3,France_Exec,220,FRA
2015m9,France_Exec,30.061069,30.216089,4,65.875702,66.41555,4,France_Exec,220,FRA
1963m9,France_Exec,36.018501,35.457581,1,,,,France_Exec,220,FRA
1998m3,France_Exec,44.170792,44.2444,2,44.008888,44.15443,2,France_Exec,220,FRA
1984m8,France_Exec,27.98469,28.36788,1,,,,France_Exec,220,FRA
1965m11,France_Exec,45.292629,44.516651,1,,,,France_Exec,220,FRA
1962m7,France_Exec,49.307091,50.818611,1,,,,France_Exec,220,FRA
2008m6,France_Exec,38.521461,38.74073,3,54.77718,54.495098,3,France_Exec,220,FRA
2018m2,France_Exec,41.782219,41.250061,7,52.772072,53.70491,7,France_Exec,220,FRA
2003m12,France_Exec,38.46233,38.894871,2,52.641258,52.763039,2,France_Exec,220,FRA
2012m9,France_Exec,41.904968,40.42971,2,51.641979,52.81031,2,France_Exec,220,FRA
2007m9,France_Exec,50.298809,49.36438,3,41.47821,42.084339,3,France_Exec,220,FRA
1962m11,France_Exec,49.310162,49.243118,1,,,,France_Exec,220,FRA
1979m3,France_Exec,37.223679,37.426949,1,,,,France_Exec,220,FRA
2021m3,France_Exec,35.588699,35.403019,8,59.026691,59.344082,8,France_Exec,220,FRA
2006m12,France_Exec,35.027451,35.48579,2,58.080429,57.883362,2,France_Exec,220,FRA
1978m4,France_Exec,44.777981,44.910519,1,,,,France_Exec,220,FRA
1993m1,France_Exec,26.905899,27.18626,1,,,,France_Exec,220,FRA
2020m9,France_Exec,37.602291,37.314331,9,55.601952,56.695179,9,France_Exec,220,FRA
2010m8,France_Exec,37.955582,38.318031,2,56.627682,56.697941,2,France_Exec,220,FRA
2021m4,France_Exec,34.736488,34.706848,9,59.73748,59.948681,9,France_Exec,220,FRA
1999m9,France_Exec,49.933369,50.081539,2,40.148041,40.958519,2,France_Exec,220,FRA
1976m11,France_Exec,30.972521,31.12499,1,,,,France_Exec,220,FRA
1983m11,France_Exec,30.75522,31.912729,1,,,,France_Exec,220,FRA
2012m1,France_Exec,35.860741,35.649158,3,58.247509,58.543571,3,France_Exec,220,FRA
1971m6,France_Exec,51.718941,51.21249,1,,,,France_Exec,220,FRA
1993m5,France_PM,46.471359,46.055538,1,,,,France_PM,220,FRA
2003m5,France_PM,45.809219,45.504478,2,49.579601,49.75745,1,France_PM,220,FRA
1997m9,France_PM,48.573078,48.527721,2,42.251228,42.523399,1,France_PM,220,FRA
1994m5,France_PM,43.941528,44.315529,1,40.747978,40.916859,0,France_PM,220,FRA
2020m12,France_PM,36.407551,36.444229,5,61.817009,61.917831,5,France_PM,220,FRA
1989m5,France_PM,42.227322,42.57951,1,,,,France_PM,220,FRA
1976m3,France_PM,38.443111,38.234482,1,,,,France_PM,220,FRA
2020m3,France_PM,40.204739,40.78463,7,58.166,57.657761,7,France_PM,220,FRA
1990m2,France_PM,38.889172,39.103489,1,,,,France_PM,220,FRA
1996m11,France_PM,22.013069,22.17263,2,72.747681,72.933861,1,France_PM,220,FRA
2012m8,France_PM,51.515129,50.618912,2,45.66143,46.175781,2,France_PM,220,FRA
1991m7,France_PM,19.493361,19.116329,1,,,,France_PM,220,FRA
2011m3,France_PM,46.007259,45.922691,3,52.293159,52.279419,3,France_PM,220,FRA
1999m6,France_PM,55.453789,55.08633,2,40.60614,41.075279,1,France_PM,220,FRA
1982m9,France_PM,38.119671,38.234482,1,,,,France_PM,220,FRA
1988m12,France_PM,35.897732,35.62746,1,,,,France_PM,220,FRA
2000m9,France_PM,38.590981,37.054428,2,50.159241,51.212101,1,France_PM,220,FRA
2007m9,France_PM,50.912529,50.33427,3,42.154869,42.440941,3,France_PM,220,FRA
2004m6,France_PM,36.951229,36.90345,1,61.917549,62.067928,1,France_PM,220,FRA
1979m11,France_PM,37.72121,39.103489,1,,,,France_PM,220,FRA
1997m6,France_PM,40.154812,41.510891,2,64.660912,64.969223,1,France_PM,220,FRA
2003m12,France_PM,35.72382,36.187489,2,62.847351,62.79195,1,France_PM,220,FRA
2005m1,France_PM,32.766998,32.780289,3,60.439449,60.337742,2,France_PM,220,FRA
2006m3,France_PM,37.823971,37.317501,3,58.59499,59.15213,3,France_PM,220,FRA
1974m5,France_PM,44.253571,44.317532,1,,,,France_PM,220,FRA
2006m2,France_PM,42.784409,42.055962,3,52.7411,53.389938,3,France_PM,220,FRA
1987m6,France_PM,37.368919,37.365471,1,,,,France_PM,220,FRA
2008m4,France_PM,48.92033,48.284168,3,49.118229,49.509491,3,France_PM,220,FRA
1984m12,France_PM,29.212339,29.544411,1,,,,France_PM,220,FRA
1964m12,France_PM,39.010429,39.109039,0,,,,France_PM,220,FRA
1997m3,France_PM,29.41964,29.7701,2,65.45417,64.969223,1,France_PM,220,FRA
1963m7,France_PM,30.941071,31.282431,1,,,,France_PM,220,FRA
2011m2,France_PM,46.31012,46.301079,3,53.310478,53.511848,3,France_PM,220,FRA
2012m9,France_PM,46.437561,45.78775,2,49.880138,50.365879,2,France_PM,220,FRA
1968m3,France_PM,44.197498,44.317532,1,,,,France_PM,220,FRA
2021m9,France_PM,38.529072,38.722721,5,59.296452,59.090832,5,France_PM,220,FRA
1991m6,France_PM,25.98855,25.199381,1,,,,France_PM,220,FRA
1965m8,France_PM,41.493969,41.71051,1,,,,France_PM,220,FRA
1963m11,France_PM,33.242439,33.46143,0,,,,France_PM,220,FRA
2018m1,France_PM,47.512348,47.29435,6,50.55769,50.889111,6,France_PM,220,FRA
1970m12,France_PM,58.64761,58.22163,1,,,,France_PM,220,FRA
2001m2,France_PM,51.388641,51.541012,2,42.01144,41.799339,1,France_PM,220,FRA
1983m10,France_PM,27.437201,27.8064,1,,,,France_PM,220,FRA
2019m11,France_PM,36.874241,36.97303,6,60.968349,60.9534,6,France_PM,220,FRA
2020m2,France_PM,35.85957,36.066441,7,63.43222,63.40604,7,France_PM,220,FRA
1989m1,France_PM,40.236691,40.841499,1,,,,France_PM,220,FRA
1997m7,France_PM,45.560841,46.147598,2,42.98436,41.075279,1,France_PM,220,FRA
2002m8,France_PM,54.293571,54.215279,2,40.623852,41.069401,1,France_PM,220,FRA
2010m5,France_PM,47.28603,46.82098,2,51.302139,51.48045,2,France_PM,220,FRA
1969m5,France_PM,43.880669,44.317532,1,,,,France_PM,220,FRA
2010m10,France_PM,48.261292,48.307709,3,54.752071,55.044601,3,France_PM,220,FRA
1973m1,France_PM,41.07896,41.71051,1,,,,France_PM,220,FRA
1999m12,France_PM,53.740028,53.69735,2,41.813419,41.799339,1,France_PM,220,FRA
1965m12,France_PM,44.392231,44.317532,1,,,,France_PM,220,FRA
2009m8,France_PM,48.459099,48.25972,3,50.834721,50.928429,3,France_PM,220,FRA
1994m10,France_PM,50.408878,50.39843,1,40.747978,40.916859,0,France_PM,220,FRA
2015m6,France_PM,39.627831,39.46489,4,63.002651,63.173248,4,France_PM,220,FRA
1965m2,France_PM,41.317619,41.71051,1,,,,France_PM,220,FRA
1968m5,France_PM,42.034119,41.71051,1,,,,France_PM,220,FRA
2019m6,France_PM,35.368511,35.651009,6,63.08614,62.98241,6,France_PM,220,FRA
2010m9,France_PM,47.72015,47.720409,3,52.176361,52.136169,3,France_PM,220,FRA
1993m10,France_PM,50.819069,50.40057,1,,,,France_PM,220,FRA
1996m1,France_PM,31.564301,32.27182,3,62.487431,63.23777,2,France_PM,220,FRA
1972m1,France_PM,48.729408,47.793549,1,,,,France_PM,220,FRA
1988m5,France_PM,48.861031,49.53157,1,,,,France_PM,220,FRA
2005m8,France_PM,44.587238,44.757179,2,47.720589,48.214771,2,France_PM,220,FRA
1992m8,France_PM,31.118509,31.282431,1,,,,France_PM,220,FRA
1988m8,France_PM,38.991001,39.103489,1,,,,France_PM,220,FRA
1992m11,France_PM,32.138569,32.151428,1,,,,France_PM,220,FRA
2015m1,France_PM,49.15271,50.283531,4,49.724659,48.725231,4,France_PM,220,FRA
2016m6,France_PM,24.801519,24.83585,5,75.913452,76.023071,5,France_PM,220,FRA
2019m4,France_PM,33.578861,33.764641,6,65.438141,65.36676,6,France_PM,220,FRA
2012m3,France_PM,45.956551,46.182171,3,54.51223,54.464401,3,France_PM,220,FRA
2016m12,France_PM,42.043282,43.518829,3,48.423248,46.51239,3,France_PM,220,FRA
1968m6,France_PM,43.271599,43.448521,1,,,,France_PM,220,FRA
1961m12,France_PM,28.40008,28.675409,1,,,,France_PM,220,FRA
1978m2,France_PM,42.38937,42.57951,1,,,,France_PM,220,FRA
1990m4,France_PM,37.605209,37.365471,1,,,,France_PM,220,FRA
1991m10,France_PM,21.26544,21.723351,1,,,,France_PM,220,FRA
2012m11,France_PM,41.273689,40.655029,3,55.795528,56.183571,3,France_PM,220,FRA
2001m3,France_PM,49.763821,49.485359,2,44.998451,45.419628,1,France_PM,220,FRA
2021m10,France_PM,37.558559,37.581051,6,61.421108,61.60709,6,France_PM,220,FRA
1968m1,France_PM,42.433189,42.57951,1,,,,France_PM,220,FRA
1974m3,France_PM,39.98959,39.972488,1,,,,France_PM,220,FRA
2005m11,France_PM,48.062889,48.45541,3,49.43853,49.181469,3,France_PM,220,FRA
1978m5,France_PM,40.881439,40.841499,1,,,,France_PM,220,FRA
1969m8,France_PM,44.22031,44.317532,1,,,,France_PM,220,FRA
1985m6,France_PM,33.951012,33.88945,1,,,,France_PM,220,FRA
2010m11,France_PM,46.033508,45.730701,3,52.99226,52.893299,3,France_PM,220,FRA
1959m8,France_PM,41.68428,41.71051,0,,,,France_PM,220,FRA
1981m3,France_PM,24.89183,25.199381,1,,,,France_PM,220,FRA
1990m3,France_PM,40.564968,40.841499,1,,,,France_PM,220,FRA
1976m9,France_PM,21.218189,19.116329,1,,,,France_PM,220,FRA
1989m6,France_PM,43.290909,43.448521,1,,,,France_PM,220,FRA
2007m7,France_PM,52.456741,52.015518,2,40.603958,40.677608,2,France_PM,220,FRA
1989m10,France_PM,38.504238,38.234482,1,,,,France_PM,220,FRA
1983m4,France_PM,30.044241,29.544411,1,,,,France_PM,220,FRA
2009m10,France_PM,48.178909,48.23241,3,50.384819,50.445339,3,France_PM,220,FRA
1992m4,France_PM,32.955509,34.75845,1,,,,France_PM,220,FRA
1995m3,France_PM,42.730251,42.57756,1,48.103802,48.443039,1,France_PM,220,FRA
1977m4,France_PM,37.520908,37.365471,1,,,,France_PM,220,FRA
1995m10,France_PM,28.607281,27.801769,1,53.006908,53.711369,1,France_PM,220,FRA
2018m11,France_PM,33.883709,33.646721,6,65.954453,66.324837,6,France_PM,220,FRA
1978m4,France_PM,41.75219,41.71051,1,,,,France_PM,220,FRA
2015m2,France_PM,46.277489,45.890202,4,52.48761,52.82428,4,France_PM,220,FRA
2019m9,France_PM,37.50927,37.977581,6,59.812691,59.41375,6,France_PM,220,FRA
1966m4,France_PM,40.883129,40.841499,1,,,,France_PM,220,FRA
1988m7,France_PM,38.869362,39.103489,1,,,,France_PM,220,FRA
1980m10,France_PM,30.15975,30.41342,1,,,,France_PM,220,FRA
1987m8,France_PM,34.096321,33.88945,1,,,,France_PM,220,FRA
1961m9,France_PM,33.253899,33.442902,0,,,,France_PM,220,FRA
1990m11,France_PM,35.860271,35.62746,1,,,,France_PM,220,FRA
1984m8,France_PM,28.292219,28.675409,1,,,,France_PM,220,FRA
1960m8,France_PM,40.265202,40.841499,1,,,,France_PM,220,FRA
1970m1,France_PM,45.978168,46.055538,1,,,,France_PM,220,FRA
1979m12,France_PM,34.144058,33.88945,1,,,,France_PM,220,FRA
1959m9,France_PM,41.65992,41.71051,1,,,,France_PM,220,FRA
2018m12,France_PM,30.1616,29.93162,4,69.577591,69.830803,4,France_PM,220,FRA
1977m3,France_PM,39.799759,39.972488,1,,,,France_PM,220,FRA
2015m8,France_PM,40.44508,40.070339,1,58.3573,58.214729,1,France_PM,220,FRA
2021m6,France_PM,43.238468,44.041031,5,53.363369,52.570259,5,France_PM,220,FRA
1961m11,France_PM,28.254589,27.8064,1,,,,France_PM,220,FRA
1985m11,France_PM,32.437038,32.151428,1,,,,France_PM,220,FRA
1986m3,France_PM,34.631962,34.75845,1,,,,France_PM,220,FRA
1980m1,France_PM,32.18187,32.151428,1,,,,France_PM,220,FRA
1993m2,France_PM,30.25005,30.41342,1,,,,France_PM,220,FRA
1982m2,France_PM,45.322472,45.186531,1,,,,France_PM,220,FRA
1970m11,France_PM,60.308022,60.828651,1,,,,France_PM,220,FRA
2006m12,France_PM,37.131191,37.373692,2,59.28323,59.13253,2,France_PM,220,FRA
1971m3,France_PM,52.134819,52.138592,1,,,,France_PM,220,FRA
1984m10,France_PM,30.2334,30.41342,1,,,,France_PM,220,FRA
1984m3,France_PM,25.94055,26.06839,1,,,,France_PM,220,FRA
1960m1,France_PM,32.23122,32.151428,1,,,,France_PM,220,FRA
1959m12,France_PM,34.598518,34.75845,1,,,,France_PM,220,FRA
1989m8,France_PM,47.965759,48.66256,1,,,,France_PM,220,FRA
1959m7,France_PM,41.90136,41.71051,1,,,,France_PM,220,FRA
2019m7,France_PM,35.700169,35.902149,3,62.58152,62.497929,3,France_PM,220,FRA
1996m12,France_PM,25.0338,25.718889,2,70.354439,70.037628,1,France_PM,220,FRA
1986m10,France_PM,47.384411,47.793549,1,,,,France_PM,220,FRA
1983m2,France_PM,34.56089,34.75845,1,,,,France_PM,220,FRA
1988m4,France_PM,42.823261,42.57951,1,,,,France_PM,220,FRA
2001m12,France_PM,42.32658,42.11948,2,50.303768,50.488041,1,France_PM,220,FRA
1964m5,France_PM,39.007488,39.109039,0,,,,France_PM,220,FRA
1982m11,France_PM,35.850639,35.62746,1,,,,France_PM,220,FRA
1975m1,France_PM,40.56081,40.841499,1,,,,France_PM,220,FRA
1997m2,France_PM,28.49507,29.086531,2,70.068329,70.037628,1,France_PM,220,FRA
1994m2,France_PM,45.20121,44.315529,1,40.745789,40.916859,0,France_PM,220,FRA
1959m2,France_PM,31.05406,31.282431,1,,,,France_PM,220,FRA
1998m10,France_PM,53.15556,52.440418,2,40.052151,40.351219,1,France_PM,220,FRA
1991m1,France_PM,32.686489,33.020439,1,,,,France_PM,220,FRA
1996m7,France_PM,30.82962,31.12454,2,61.485279,61.348919,1,France_PM,220,FRA
2013m1,France_PM,36.37328,36.478519,3,60.882992,60.803749,3,France_PM,220,FRA
1976m5,France_PM,40.571442,40.841499,1,,,,France_PM,220,FRA
1976m12,France_PM,24.960329,25.199381,1,,,,France_PM,220,FRA
1960m11,France_PM,34.601292,34.756599,0,,,,France_PM,220,FRA
1983m12,France_PM,29.350241,29.544411,1,,,,France_PM,220,FRA
2013m10,France_PM,29.956169,29.86404,3,68.184052,68.269402,3,France_PM,220,FRA
2020m9,France_PM,42.84148,42.358379,7,50.1558,50.65873,7,France_PM,220,FRA
2009m3,France_PM,43.39386,43.358891,3,53.333172,53.351349,3,France_PM,220,FRA
1982m8,France_PM,38.095589,38.234482,1,,,,France_PM,220,FRA
1962m7,France_PM,28.112049,28.238119,0,,,,France_PM,220,FRA
1962m5,France_PM,31.178711,31.278721,0,,,,France_PM,220,FRA
1961m8,France_PM,33.257809,33.442902,0,,,,France_PM,220,FRA
2006m9,France_PM,36.304379,36.93932,2,59.456551,59.136131,2,France_PM,220,FRA
2019m12,France_PM,35.053242,34.966751,6,63.750679,63.995361,6,France_PM,220,FRA
1978m12,France_PM,36.911411,37.365471,1,,,,France_PM,220,FRA
1994m9,France_PM,49.729252,48.660461,1,40.747978,40.916859,0,France_PM,220,FRA
2000m2,France_PM,50.85368,50.331749,2,44.124592,44.695572,1,France_PM,220,FRA
1993m7,France_PM,49.915401,49.53157,1,,,,France_PM,220,FRA
1963m12,France_PM,33.265701,33.46143,0,,,,France_PM,220,FRA
1970m10,France_PM,53.964199,53.876598,1,,,,France_PM,220,FRA
2017m9,France_PM,44.89867,44.852982,6,51.214489,51.453838,6,France_PM,220,FRA
1970m8,France_PM,49.059849,49.53157,1,,,,France_PM,220,FRA
1976m11,France_PM,25.69771,26.06839,1,,,,France_PM,220,FRA
2010m1,France_PM,49.944721,50.0998,3,49.925781,49.872009,3,France_PM,220,FRA
2008m12,France_PM,48.77916,48.516159,2,48.596458,48.782478,2,France_PM,220,FRA
1994m1,France_PM,52.423882,52.13641,1,40.719841,40.916859,0,France_PM,220,FRA
1993m3,France_PM,29.393379,29.544411,1,,,,France_PM,220,FRA
1971m1,France_PM,56.10881,55.614609,1,,,,France_PM,220,FRA
1965m1,France_PM,39.010429,39.109039,0,,,,France_PM,220,FRA
2017m2,France_PM,43.489498,43.288731,5,52.603729,53.059959,5,France_PM,220,FRA
